id_bien;No_voie;B_T_Q;Type_voie;Voie;Code_postal;id_codedep_codecommune;Type_local;surface_carrez;Surface_local;total_piece
1530;7066;;;STATION DE SAINT JEAN;4140;04126;Appartement;24,74;24;1
1531;2;;RUE;CHARLES LAFORGE;14910;14079;Appartement;48,35;47;2
1532;9001;;VC;RES LES MARINES 1;14160;14225;Appartement;27;27;2
1533;16;;RUE;DE LA REPUBLIQUE;14600;14333;Appartement;98,23;85;4
1534;9069;;;COUR DU MOULIN;14510;14338;Maison;42,17;44;3
1535;14;;RUE;DE L HORLOGE;22100;22050;Appartement;43,12;40;1
1536;11;;RUE;DU VAL;22400;22093;Appartement;64,12;64;3
1537;2;;RUE;RENE DUCROS;23300;23176;Appartement;62,74;62;4
1538;5;B;RUE;DENIS PAPIN;25000;25056;Appartement;24,11;24;2
1539;1;B;RUE;DU CHALET;25300;25293;Appartement;72,99;73;3
1540;1;B;RUE;DE BELFORT;31290;31582;Appartement;35;40;2
1541;427;;RUE;ANDRE LE NOTRE;34080;34172;Appartement;43,44;43;2
1542;59;;RUE;DU PRE;39200;39478;Appartement;118,6;116;4
1543;2057;;PL;DES LANDAIS;40150;40304;Maison;67,44;140;8
1544;1;;RUE;ROSA BONHEUR;45120;45068;Appartement;45,97;46;2
1545;1;;AV;DE L EUROPE;45140;45169;Appartement;41,9;42;2
1546;41;B;RUE;DE L ABBE HENRION;54400;54323;Appartement;95,67;107;4
1547;31;;RUE;DES CARMES;54000;54395;Appartement;53;54;2
1548;43;;RUE;DE LA CHAPELLE;60560;60482;Appartement;35,93;35;1
1549;35;;RUE;RAOUL BRIQUET;62217;62004;Appartement;38,77;39;2
1550;63;;AV;SAINT LOUIS;62520;62826;Appartement;16,76;17;1
1551;32;;RUE;D ANVERS;69007;69387;Appartement;48,7;48;1
1552;13;;PL;GEORGES MOREY;71500;71263;Appartement;22,85;23;1
1553;247;;AV;DE COURMAYEUR;74400;74056;Appartement;26,91;26;2
1554;1;;RUE;SEGUIER;75006;75106;Appartement;42,26;44;2
1555;8;;RUE;ALFRED NODET;77130;77305;Appartement;59,9;60;3
1556;26;;RUE;ROGER SALENGRO;78200;78118;Maison;24,05;56;3
1557;4;B;RUE;LAGRAVERE;82000;82121;Appartement;73,9;74;3
1558;63;;;MONTEE DU FELIBRIGE;83390;83100;Appartement;48,22;48;3
1559;6784;;DOM;DE LA PLAINE;85630;85011;Maison;37,22;45;1
1560;5;;AV;DES PAYS DE MONTS;85160;85234;Appartement;21;22;1
1561;121;;;MARDILLY;89150;89380;Appartement;44;43;2
1562;30;A;RUE;DE CRONSTADT;90000;90010;Appartement;40,84;42;2
1563;6;;RUE;DU GENERAL HOCHE;90000;90010;Appartement;28,37;90;2
1564;13;;RUE;DE LA FERTE ALAIS;91820;91099;Maison;71;64;4
1565;39;;RUE;WURTZ;91260;91326;Appartement;38,18;35;3
1566;2;;AV;DU CHEMIN DE FER;93420;93078;Appartement;25,76;27;1
1567;7;;RUE;DE NORMANDIE;95460;95229;Appartement;75,68;72;3
1568;5278;;;AUCCIULA;20166;2A008;Appartement;40,5;44;2
1569;172;;RUE;HECTOR BERLIOZ;1480;01030;Appartement;79,06;77;3
1570;3;;RUE;STE MARIE;1300;01034;Appartement;72,75;73;4
1571;116;;AV;CYRILLE BESSET;6100;06088;Appartement;91,23;90;4
1572;98;;BD;PAPE JEAN 23;6300;06088;Appartement;72,25;72;4
1573;;;RUE;LAMARTINE;6000;06088;Appartement;19,23;19;1
1574;9556;;;LES GAILLES;6420;06153;Appartement;43,42;45;2
1575;102;;RUE;DU DOUX;7300;07324;Appartement;69,24;75;3
1576;190;;RES;LES MAISONS DE LA MER;11560;11145;Appartement;18,36;22;1
1577;2;;RES;GRUISSAN PORT;11430;11170;Appartement;30,18;28;3
1578;15;;RES;EDEN PLAGE;11370;11202;Maison;38,95;36;2
1579;40;;RUE;DE LA CORNICHE;11100;11262;Appartement;56,01;56;3
1580;9001;;RES;CLE DES CHAMPS;13400;13005;Appartement;69,87;68;3
1581;86;;BD;VOLTAIRE;13821;13070;Appartement;104,5;105;5
1582;95;;RUE;D AUBAGNE;13001;13201;Appartement;36,39;47;1
1583;2;;RUE;JEAN DE BERNARDY;13001;13201;Appartement;47,9;44;2
1584;2;;RUE;DE LA BIBLIOTHEQUE;13001;13201;Appartement;88,3;70;2
1585;30;;RUE;SENAC;13001;13201;Appartement;114,69;84;3
1586;18;;RUE;BENEDIT;13004;13204;Appartement;40,84;42;2
1587;12;;RUE;CAMOIN JEUNE;13004;13204;Appartement;82,41;77;3
1588;59;;RUE;ROGER BRUN;13005;13205;Appartement;39,88;44;2
1589;132;;RUE;ABBE DE L EPEE;13005;13205;Appartement;40,03;43;3
1590;28;;RUE;DE SMYRNE;13005;13205;Appartement;18,48;19;1
1591;41;;RUE;CHATEAUBRIAND;13007;13207;Appartement;61,25;48;3
1592;1;;RUE;DE LORRAINE;13008;13208;Appartement;80,28;79;3
1593;73;;RUE;DU ROUET;13008;13208;Appartement;31,97;28;2
1594;134;;RUE;LIANDIER;13008;13208;Appartement;71,56;72;3
1595;9001;;CITE;LE CORBUSIER;13008;13208;Appartement;92,88;96;4
1596;83;;BD;DU REDON;13009;13209;Appartement;68,78;76;3
1597;83;;BD;DU REDON;13009;13209;Appartement;48,8;60;2
1598;31;;RUE;EMILE CAILLOL;13012;13212;Maison;52,82;40;3
1599;59;;RUE;BEAU;13004;13212;Appartement;89,58;88;4
1600;10;;BD;LIONEL TERRAY;13013;13213;Appartement;48,97;49;3
1601;43;;RUE;LE PELLETIER;13016;13216;Maison;77,01;90;3
1602;298;;ALL;OREE DE LA BRACONNE;16600;16291;Maison;79,55;79;4
1603;21;;RUE;DE NORVEGE;17000;17300;Appartement;36,6;36;2
1604;69;;AV;MAL FOCH;19100;19031;Appartement;35,87;34;1
1605;23;;RUE;MAURICE SAVIN;26210;26213;Appartement;76,19;70;3
1606;7;B;AV;DES FENOTS;28100;28134;Maison;78,63;81;4
1607;11;;RUE;DE L HOSTEL DIEU;28320;28168;Appartement;44;60;4
1608;9018;;AV;DOCT NOEL FRANCHINI;20090;2A004;Appartement;58,01;53;2
1609;1;A;RES;LE MOZART;20090;2A004;Appartement;44,04;43;2
1610;5941;;;VELTRO;20128;2A130;Appartement;24,64;27;1
1611;56;;AV;JEAN JAURES;30240;30133;Appartement;35,23;35;2
1612;340;;AV;DE LA LAUNE;30240;30133;Appartement;28,15;27;2
1613;45;;AV;GEORGES POMPIDOU;30900;30189;Appartement;131,37;127;5
1614;31;;RUE;MAGRESSOLLES;31780;31116;Appartement;43,01;45;2
1615;8;;AV;MAURICE HAURIOU;31000;31555;Appartement;66,51;65;3
1616;1;;RUE;PONS CAPDENIER;31500;31555;Appartement;24,01;24;1
1617;1;;RUE;DU JARDIN DES HORTENSIAS;33130;33039;Appartement;67,5;67;3
1618;47;;RUE;DES TREUILS;33000;33063;Appartement;53,39;60;3
1619;15;;RUE;DU DOC SCHWEITZER;33150;33119;Appartement;89,25;86;5
1620;4;;RUE;DES CHENES;33270;33167;Appartement;55,03;55;2
1621;9001;;RES;ROSIERS BELLEVUE;33170;33192;Appartement;111,7;113;4
1622;11;;RUE;DES COTEAUX;33700;33281;Appartement;81,9;76;4
1623;9001;;RES;SARCIGNAN;33140;33550;Appartement;64,7;61;4
1624;1;;RUE;DES ALIZES;34540;34023;Appartement;25,84;25;1
1625;4;;RUE;MALBEC;34210;34075;Appartement;122,85;22;1
1626;6;;RUE;DES MONTILLES;34340;34150;Appartement;23,42;24;2
1627;14;;RUE;GAMBARD;34200;34301;Appartement;49,23;50;2
1628;15;;RUE;DU COTEAU;35830;35024;Maison;140;139;6
1629;4;;RUE;DE LA RAIMBAUDERIE;35830;35024;Appartement;63,37;81;4
1630;8;;RUE;DE RENNES;35230;35206;Appartement;64,82;65;3
1631;13;B;RUE;SURCOUF;35000;35238;Appartement;48,49;56;3
1632;6;;PL;DE L EGLISE ST IDEUC;35400;35288;Appartement;35,78;37;2
1633;113;;RUE;JULES GUESDE;37000;37261;Appartement;18,1;19;1
1634;3;;CHE;DE LA CARRIERE;38610;38179;Maison;100,78;98;5
1635;60;;RTE;DE SEIGNOSSE;40150;40004;Appartement;63,38;63;3
1636;4;;RES;EL MARIANT;40480;40328;Appartement;36,7;40;2
1637;34;;PL;DES PROMENADES POPULLE;42300;42187;Appartement;30,83;30;1
1638;4;;RUE;CONDORCET;42000;42218;Maison;153,34;117;5
1639;83;;CRS;FAURIEL;42100;42218;Appartement;31,93;32;1
1640;410;;CHE;DE LA GALOCHE;42740;42271;Appartement;116,63;115;4
1641;297;;RUE;DES LANDES DE LA PLEE;44115;44009;Maison;70,03;70;3
1642;13;;RUE;DANIELLE CASANOVA;44220;44047;Appartement;65,15;67;3
1643;14;;RUE;DE JEMMAPES;44000;44109;Appartement;32,54;32;1
1644;18;;RUE;DE BRIORD;44000;44109;Appartement;107,98;106;5
1645;36;;RUE;DE L HOTEL DE VILLE;44310;44188;Maison;399,04;261;7
1646;46;;RUE;DU CHAPEAU BERGER;44120;44215;Appartement;81,1;83;4
1647;200;;ALL;DES 4 VENTS;45160;45006;Appartement;38,2;38;2
1648;44;;RUE;DE LA CHARPENTERIE;45000;45234;Appartement;44,95;65;3
1649;23;;RUE;RAOUL PONCHON;49100;49007;Appartement;68,83;68;3
1650;23;;PL;DE LA BILANGE;49400;49328;Appartement;109,26;110;3
1651;6;;CHE;DES CRIEURS;59650;59009;Appartement;72,86;76;4
1652;5;;RUE;DE LA CHEVALERIE;59650;59009;Appartement;65,39;67;3
1653;33;;RUE;DE DUNKERQUE;59280;59017;Appartement;71,3;45;2
1654;143;;RUE;DES BLANCS MOUCHONS;59500;59178;Appartement;35,86;39;2
1655;42;;PL;DU MARCHE AUX POISSONS;59500;59178;Appartement;31,78;44;2
1656;29;;RUE;HENRI DUNANT;59000;59350;Appartement;59,18;56;2
1657;125;A;RUE;DE L ABBE BONPAIN;59700;59378;Appartement;49,36;49;2
1658;1;;RUE;DU MAL DELATTREDETASSIGNY;59420;59421;Maison;105,72;121;6
1659;2;;RUE;STEPHANE MALLARME;60100;60175;Appartement;53,29;53;3
1660;3;B;RUE;MAURICE DOLIGER;60530;60197;Appartement;98,55;98;3
1661;486;;AV;FRANCOIS GODIN;62780;62261;Maison;85,87;83;3
1662;13;;RUE;AMPERE;69660;69063;Maison;134,1;136;4
1663;356;;RUE;LAMARTINE;69400;69264;Appartement;69,04;68;4
1664;134;;AV;DE VERDUN;69330;69282;Appartement;60,95;62;3
1665;22;;RUE;IMBERT COLOMES;69001;69381;Appartement;81,58;62;2
1666;48;;RUE;DE CONDE;69002;69382;Appartement;16,5;18;1
1667;12;;RUE;PELLETIER;69004;69384;Appartement;85,09;65;2
1668;1;B;RUE;DE LA LOGE;69005;69385;Appartement;23,59;23;2
1669;9;;QUAI;PIERRE SCIZE;69009;69389;Appartement;53,14;58;2
1670;17;;RUE;D ALSACE LORRAINE;70000;70550;Appartement;30,04;34;1
1671;13;;RUE;GAMBETTA;71120;71106;Appartement;204,47;165;5
1672;6;;BD;DE LA ROCHE DU ROI;73100;73008;Appartement;31,4;29;1
1673;647;;RTE;NATIONALE 6;73190;73249;Appartement;35,37;35;1
1674;8;;RUE;DES COTTAGES;74100;74012;Appartement;71,69;90;3
1675;131;;PROM;MARIE PARADIS;74400;74056;Appartement;27,15;29;2
1676;70;;RTE;DU PLAN DE MEURET;74120;74215;Appartement;23,95;21;1
1677;194;B;RUE;DE RIVOLI;75001;75101;Appartement;197,92;225;6
1678;229;;RUE;SAINT DENIS;75002;75102;Appartement;23,01;23;1
1679;15;;QUAI;DE BOURBON;75004;75104;Appartement;61,03;78;2
1680;70;;RUE;CLAUDE BERNARD;75005;75105;Appartement;74,29;75;3
1681;52;;RUE;LHOMOND;75005;75105;Appartement;65,43;68;2
1682;25;;RUE;DAUPHINE;75006;75106;Appartement;46,58;62;3
1683;9;;RUE;ALBERT DE LAPPARENT;75007;75107;Appartement;96,82;94;4
1684;16;;RUE;DE DOUAI;75009;75109;Appartement;51,67;54;2
1685;89;;RUE;DE MAUBEUGE;75010;75110;Appartement;72,54;69;3
1686;8;;RUE;LA GRANGE AUX BELLES;75010;75110;Appartement;15,6;14;1
1687;29;;RUE;YVES TOUDIC;75010;75110;Appartement;14,06;13;1
1688;3;;RUE;HENRI FEULARD;75010;75110;Appartement;33,83;34;2
1689;24;;RUE;DU FAUBOURG DU TEMPLE;75011;75111;Appartement;15,13;20;1
1690;82;;RUE;BOBILLOT;75013;75113;Appartement;70,3;71;3
1691;79;;RUE;BROCA;75013;75113;Appartement;97,1;98;5
1692;8;;RUE;BOYER BARRET;75014;75114;Appartement;46,64;47;2
1693;4;;RUE;DESPREZ;75014;75114;Appartement;27,42;27;2
1694;60;;RUE;CASTAGNARY;75015;75115;Appartement;30,17;30;2
1695;2;;RUE;MIZON;75015;75115;Appartement;35,5;33;2
1696;31;;RUE;JEAN MARIDOR;75015;75115;Appartement;47,84;45;3
1697;7;;RUE;BOILEAU;75016;75116;Appartement;48,85;45;2
1698;20;;RUE;DE VARIZE;75016;75116;Appartement;24,39;25;2
1699;2;B;AV;MILLERET DE BROU;75016;75116;Appartement;41,18;43;2
1700;3;;RUE;LYAUTEY;75016;75116;Appartement;107,15;107;4
1701;49;;AV;PAUL DOUMER;75016;75116;Appartement;42,92;50;1
1702;50;;AV;FOCH;75016;75116;Appartement;18,5;19;1
1703;4;;RUE;JACQUES CARTIER;75018;75118;Appartement;24,55;24;1
1704;230;;RUE;MARCADET;75018;75118;Appartement;28,91;29;1
1705;50;;RUE;DE CLIGNANCOURT;75018;75118;Appartement;55,65;53;3
1706;3;;RUE;DU DEPARTEMENT;75019;75119;Appartement;23,62;29;1
1707;48;;RUE;MOURAUD;75020;75120;Appartement;29,3;29;2
1708;9001;;LOT;BOIELDIEU;76490;76164;Appartement;66,12;70;3
1709;1;B;RUE;ALFRED DUTHIL;76160;76212;Appartement;43,32;42;2
1710;13;;RUE;THOMAS BOUCHARD;76200;76217;Appartement;39,8;39;2
1711;19;;RUE;DU CAMPAGNOL;77240;77067;Maison;96,95;100;6
1712;14;;RUE;RAOUL COUTANT;77720;77082;Appartement;83,9;60;3
1713;8;;RUE;RENE SALLE;77500;77108;Appartement;53,03;46;2
1714;52;;RUE;DE REUIL;77260;77183;Appartement;10,07;42;1
1715;99;;RUE;DE FRANCE;77300;77186;Appartement;54,39;52;2
1716;120;;ALL;DE PLEIN CIEL;77350;77285;Appartement;34,9;35;1
1717;2;B;RUE;LOUVIOT;77000;77288;Appartement;26,15;34;1
1718;1;;COUR;CARMEN AMAYA;77176;77445;Appartement;40,94;41;2
1719;7;;ALL;DE LA TOURNELLE;77200;77468;Maison;101,47;89;5
1720;1;;RUE;JACQUES TATI;78390;78073;Appartement;32,35;32;2
1721;94;;RUE;JEAN MERMOZ;78600;78358;Appartement;106,19;105;5
1722;7;;SQ;DES SABLONS;78160;78372;Appartement;66,65;66;4
1723;14;;RUE;SULLY;78180;78423;Appartement;62,86;62;3
1724;1;B;RUE;FRANCOIS-R CHATEAUBRIAND;78370;78490;Appartement;56,51;57;3
1725;19;;RUE;MARYSE BASTIE;78300;78498;Appartement;72,49;72;3
1726;4;;SQ;D ANGIVILLER;78120;78517;Appartement;20,04;20;1
1727;159;;AV;MAURICE BERTEAUX;78500;78586;Appartement;66,9;66;3
1728;2;;RUE;D ELBEUF;80000;80021;Appartement;39,24;44;2
1729;10;;RUE;DE LA COMEDIE;82000;82121;Appartement;21,51;21;1
1730;7;;RUE;VOLTAIRE;83150;83009;Appartement;21,68;23;2
1731;129;;RUE;EUGENE BABOULENE;83250;83071;Appartement;69,3;69;3
1732;141;;ALL;DES BOUGAINVILLIES;83190;83090;Appartement;46,75;68;2
1733;9;;AV;GEORGES CLEMENCEAU;83190;83090;Appartement;50,21;49;2
1734;66;;RUE;MARCELLIN BERTHELOT;83190;83090;Appartement;42,69;43;2
1735;2;;LOT;ST AVY;83220;83098;Appartement;83,61;95;4
1736;99;;RUE;MARECHAL LECLERC;83220;83098;Appartement;64,93;62;3
1737;30;;RUE;DU LOT LA BANETTE;83270;83112;Appartement;65,87;67;1
1738;555;;AV;DES COLLINES DE TAMARIS;83500;83126;Maison;59,2;60;3
1739;6;;RUE;EMILE ZOLA;83000;83137;Appartement;112,19;95;5
1740;9005;;RUE;DU SOUS MARIN L EURYDICE;83200;83137;Appartement;100,13;115;5
1741;6;;AV;DE LA GARE;84000;84007;Appartement;20;20;1
1742;31;;ALL;CORALLI;85230;85018;Maison;83,86;84;5
1743;6;;RUE;DE LA GUEULE DU FOUR;85470;85035;Appartement;45,26;47;2
1744;9003;;RES;LE COURLIS MERLIN OCEAN;85270;85226;Appartement;48,23;52;3
1745;3448;;RES;LA CARAQUE MERLIN MARINE;85270;85226;Appartement;37,14;37;2
1746;1;;AV;DES PAYS DE MONTS;85160;85234;Appartement;23,56;23;1
1747;13;;RUE;DES CHARMES;89500;89464;Appartement;62,31;64;3
1748;26;;RUE;DES ACACIAS;90000;90010;Appartement;44,13;39;2
1749;5;;RUE;DES JARDINS;91800;91097;Maison;103,91;93;5
1750;12;;DOM;DU CHATEAU;91380;91161;Appartement;38,04;38;1
1751;10;;RUE;JEAN-BAPTISTE CHARCOT;91300;91377;Appartement;78,4;78;4
1752;24;;AV;RAYMOND ARON;91300;91377;Appartement;67,9;67;3
1753;51;;RUE;FRANCOIS LEROUX;91400;91471;Appartement;46,25;45;2
1754;5307;;;LE MOULIN DE VILLOISON;91100;91659;Appartement;98,18;98;3
1755;9005;;RTE;D ANTONY;91320;91689;Appartement;65,41;68;3
1756;9;T;AV;MICHEL RICARD;92270;92009;Appartement;81,43;81;3
1757;127;;AV;J B CLEMENT;92100;92012;Appartement;15,65;15;1
1758;41;;RUE;DE LA FONTAINE GRELOT;92340;92014;Appartement;74,52;73;4
1759;74;;BD;DE VANVES;92320;92020;Appartement;52,7;53;2
1760;3;;AV;DE LA RESISTANCE;92370;92022;Appartement;75,2;75;4
1761;233;;AV;VICTOR HUGO;92140;92023;Appartement;43,12;43;2
1762;21;;RUE;JULIEN GALLE;92700;92025;Appartement;56,86;47;3
1763;124;;AV;DE STALINGRAD;92700;92025;Appartement;90,56;88;5
1764;118;;AV;DE STALINGRAD;92700;92025;Appartement;73,06;68;3
1765;22;;VC;STE DES CHATAIGNIERS;92380;92033;Appartement;83,35;83;3
1766;3;;RUE;DES BLEUETS;92250;92035;Appartement;64,16;64;3
1767;6;;RUE;ELIANE JEANNIN GARREAU;92130;92040;Appartement;90,84;91;3
1768;10;;RUE;L ABBE GREGOIRE;92130;92040;Appartement;29,26;27;3
1769;1;;RUE;VOLTAIRE;92300;92044;Appartement;40,7;45;2
1770;53;;RUE;VOLTAIRE;92300;92044;Appartement;86,97;86;3
1771;28;;RUE;RIVAY;92300;92044;Appartement;16,98;16;1
1772;17;;RUE;LOUISE MICHEL;92300;92044;Appartement;30,44;32;2
1773;5;;AV;DE LA MARNE;92120;92049;Appartement;29,93;31;2
1774;165;;AV;HENRI GINOUX;92120;92049;Appartement;29,77;30;1
1775;26;;RUE;PASTEUR;92000;92050;Appartement;82,01;80;4
1776;44;;RUE;MARIUS JACOTOT;92800;92062;Appartement;22,42;23;1
1777;44;;RUE;PEREIRE;92500;92063;Appartement;46,2;47;2
1778;11;;RUE;DU ROI DE ROME;92500;92063;Maison;82,57;84;4
1779;2;;RUE;DU DOCTEUR LEQUEUX;92330;92071;Appartement;51,49;51;3
1780;120;;AV;GAMBETTA;93170;93006;Appartement;54,85;55;3
1781;2;;RUE;HECTOR BERLIOZ;93000;93008;Appartement;109,08;112;5
1782;45;;RUE;EMILE ZOLA;93120;93027;Appartement;81,85;82;4
1783;195;;AV;DE LATTRE DE TASSIGNY;93800;93031;Appartement;76,88;77;4
1784;2;;RUE;DU REGARD;93260;93045;Appartement;33,03;36;2
1785;79;;AV;PASTEUR;93100;93048;Appartement;58,64;57;3
1786;126;;RUE;HOCHE;93100;93048;Appartement;66,05;65;3
1787;28;;BD;ARISTIDE BRIAND;93100;93048;Appartement;43,12;40;3
1788;4;;ALL;DUPERREY;93330;93050;Appartement;96,24;97;5
1789;11;;AV;FAIDHERBE;93310;93061;Appartement;125,38;128;5
1790;1;;RUE;ROGER RAMEAU;93110;93064;Appartement;61,38;61;3
1791;1;;RUE;URBAIN LE VERRIER;93290;93073;Appartement;80,85;78;4
1792;53;;AV;DU GENERAL LECLERC;93420;93078;Appartement;40,42;28;1
1793;1;;PL;DU PETIT PONT;94140;94002;Appartement;36,77;35;1
1794;2;B;RUE;DE VALENTON;94470;94004;Appartement;35,82;35;2
1795;3;;RUE;PAUL BERT;94130;94052;Appartement;47,61;47;2
1796;14;;AV;DU MARECHAL FAYOLLE;94130;94052;Appartement;62,95;64;3
1797;24;;AV;CHARLES V;94130;94052;Appartement;74,36;74;3
1798;15;;AV;DU GEN DE GAULLE;94160;94067;Appartement;95,9;94;4
1799;36;;AV;ALPHAND;94160;94067;Appartement;47,24;47;2
1800;56;B;AV;SAINTE MARIE;94160;94067;Appartement;103,05;104;4
1801;32;;AV;DU MAL LYAUTEY;94100;94068;Appartement;63,67;25;5
1802;16;;RUE;DE LA MARSEILLAISE;94300;94080;Appartement;60,76;50;5
1803;12;;AV;FRANKLIN ROOSEVELT;94300;94080;Appartement;87,74;30;2
1804;155;;CHS;JULES CESAR;95250;95051;Appartement;72,71;75;3
1805;4;;SEN;DES FOSSES DE NOISY;95260;95052;Appartement;55,14;65;3
1806;9001;;RES;DES BOURGOGNES;95000;95127;Appartement;29,1;29;1
1807;17;;RUE;DE MORA;95880;95210;Appartement;32,19;38;2
1808;17;;RUE;RAVEL;95140;95268;Maison;70,55;57;4
1809;10;;RUE;DE PARIS CD 84;95500;95277;Appartement;94,97;94;5
1810;42;;AV;ALBERT SARRAULT;95190;95280;Appartement;44,12;45;2
1811;7;;RUE;DES ROSIERS;95290;95313;Maison;99,1;85;5
1812;9003;;RES;DU BOIS BOULOGNE;95290;95313;Appartement;46,43;46;2
1813;9004;;RES;DU BOIS BOULOGNE;95290;95313;Appartement;81,32;80;4
1814;21;;RUE;DU LAITIER;95180;95388;Maison;112,75;75;4
1815;2;;ALL;DE LA MUSIQUE;95210;95555;Appartement;42,8;43;2
1816;4;;VLA;DU POITOU;95150;95607;Appartement;67,08;67;4
1817;58;;LOT;MONT VERNON I;97150;971127;Appartement;28,96;37;1
1818;46;;AV;DES NATIONS;1330;01443;Appartement;38,67;39;2
1819;20;;RUE;DU VALLON DE FARINE;4000;04070;Maison;71,39;71;3
1820;11;B;BD;MARINONI;6310;06011;Appartement;50,85;59;2
1821;1;;RUE;DU PFR CALMETTE;6240;06012;Appartement;36,8;50;3
1822;5543;;;CHASTILLON;6420;06073;Appartement;21,82;21;1
1823;9001;;AV;LAURENTI;6500;06083;Appartement;98,5;110;3
1824;30;;ALL;DES HESPERIDES;6500;06083;Appartement;49,42;48;2
1825;9;;IMP;BOTTA;6500;06083;Appartement;29,82;32;2
1826;427;;AV;GEN DE GAULLE;6250;06085;Appartement;144,58;147;5
1827;9013;;;COL DE VILLEFRANCHE;6300;06088;Appartement;96;130;4
1828;9;;RUE;DU MARECHAL JOFFRE;6000;06088;Appartement;64,25;62;2
1829;10;;AV;CYRILLE BESSET;6100;06088;Appartement;48,23;46;2
1830;1;;BD;LAZARE RAIBERTI;6450;06127;Appartement;28,01;29;1
1831;146;;AV;ANCIENS COMBATTANTS AFR N;6220;06155;Appartement;92,64;95;4
1832;9001;K;MRN;BAIE DES ANGES COMMODOR;6270;06161;Appartement;33,3;39;1
1833;33;;RUE;AUGUSTE CLEMENT;7600;07331;Appartement;49,7;49;2
1834;3;;RUE;DE LA TRINITE;10000;10387;Appartement;73,3;73;1
1835;2;;RUE;DE MADRID;11000;11069;Appartement;91,2;85;4
1836;220;;AV;DE LA PEROUSE;11430;11170;Maison;42,31;46;4
1837;5;;RUE;CHARRAS;11100;11262;Appartement;66,4;156;1
1838;210;;CHE;ARENE CROS;13600;13028;Appartement;27,9;22;1
1839;5671;;RES;LES CIGALES;13830;13085;Appartement;67,16;67;3
1840;48;;RUE;D AUBAGNE;13001;13201;Appartement;47,75;45;2
1841;12;;RUE;RANQUE;13001;13201;Appartement;104,51;104;5
1842;8;;PL;JEAN JAURES;13001;13201;Appartement;143,16;143;5
1843;24;;RUE;DU JET D EAU;13003;13203;Appartement;52;74;3
1844;95;;RUE;SAINT PIERRE;13005;13205;Appartement;31,13;30;1
1845;33;;RUE;ALDEBERT;13006;13206;Appartement;81,92;78;3
1846;64;;AV;DES ROCHES;13007;13207;Appartement;57,46;59;2
1847;23;;BD;VELASQUEZ;13008;13208;Appartement;68,45;68;4
1848;21;;RUE;CHARLES CERRATO;13010;13210;Appartement;38,98;42;3
1849;64;;BD;TRISTAN CORBIERE;13012;13212;Appartement;67,1;67;3
1850;9003;;RES;TERRASSES DE BEAUREGARD;16000;16015;Appartement;41,52;42;1
1851;157;;;PARKING SAINT GUIREC;22700;22168;Appartement;51,74;48;3
1852;2;;RUE;DE LA VILLE MARTIN;22650;22209;Appartement;66,34;66;3
1853;4;;RUE;JEAN JAURES;22440;22215;Appartement;57,48;57;3
1854;73;;RUE;DE FONTAINE ECU;25000;25056;Appartement;83,07;82;5
1855;9;;RUE;CHARLES MOSSANT;26300;26057;Appartement;76,39;80;3
1856;1;;RUE;DE LA PAIX;28630;28110;Appartement;69,57;71;3
1857;9001;;RES;U PIOPU PADULE;20090;2A004;Appartement;71,51;60;3
1858;5243;A;;SAN CIPRIANO;20137;2A139;Maison;30,73;31;1
1859;6187;;CHE;D'AGNAREDDA;20137;2A247;Appartement;17,71;66;3
1860;1;;IMP;CIGALOUN;30510;30128;Appartement;82,62;81;4
1861;27;;AV;MARYSE BASTIE;33520;33075;Appartement;81,5;73;4
1862;183;;RTE;DE PESSAC;33170;33192;Appartement;48,53;48;2
1863;1174;;VGE;ESPACOTEL;33990;33203;Appartement;27,42;28;2
1864;9;;ALL;DU COTTAGE;33970;33236;Maison;93,29;95;5
1865;9025;;AV;MAL DE LATTRE DE TASSIGNY;33700;33281;Appartement;70,23;71;4
1866;690;;CRS;DE LA LIBERATION;33400;33522;Appartement;23,74;21;1
1867;9;;RUE;SARRET DE COUSSERGUES;34300;34003;Appartement;19,59;19;1
1868;11;;RUE;DE LA GABELLE;34300;34003;Appartement;18;23;1
1869;89;;RUE;DES NENUPHARS;34400;34145;Appartement;29,67;30;2
1870;125;;RUE;DES CEPES;34400;34145;Maison;100,94;140;5
1871;257;;GR;GRAND RUE;34980;34255;Appartement;125,47;125;2
1872;;;RES;LES JARDINS CONVIVIALES;34200;34301;Appartement;29;30;1
1873;166;;RUE;GRANDE RUE HAUTE;34200;34301;Appartement;17,26;16;1
1874;24;;RUE;ARAGO;34200;34301;Appartement;104,88;82;3
1875;8;;SQ;DE LA GRANDE CHARBONNIERE;35700;35238;Appartement;26;26;1
1876;1;;RUE;DE LA GARDELLE;35400;35288;Appartement;59,29;65;2
1877;2;;PL;JEAN ACHARD;38000;38185;Appartement;61,51;61;2
1878;2;;RUE;LAVOISIER;38100;38185;Appartement;18,44;22;1
1879;48;;RUE;DE STALINGRAD;38100;38185;Appartement;79;85;4
1880;160;;RUE;DU HUIT MAI 1945;38140;38337;Appartement;68,36;72;4
1881;24;;RUE;DU PLACAGE;38360;38474;Appartement;45,29;45;2
1882;5821;;;VILLARD LE HAUT;38250;38548;Appartement;19,9;19;1
1883;20;;AV;DES FAISANS;40230;40284;Appartement;67,08;68;3
1884;40;;AV;DE HUNINGUE;40140;40310;Appartement;78,3;79;3
